1	20	1	2	0	2.9540053112524443	3.5026398155511007	2
1	21	1	2	2	3.5858276130573934	-2.3507565297250133	4
1	22	1	1	2	1.4586901714915554	-2.4589102580860267	5
1	23	1	2	1	2.3037595335643877	4.3965696890639485	7
1	24	1	2	2	6.1909128765147345	-0.7743442381199683	9
1	25	1	1	2	1.8156229961443389	-0.666266121966026	10
1	26	1	1	1	4.792743917857092	0.8706115514495565	11
1	27	1	1	1	1.0208056457078487	4.409552946732894	12
1	28	1	1	1	4.344121644090465	-4.235134184674614	13
1	29	1	2	1	2.4932811427097716	-2.1944996660124216	15
1	30	1	2	2	2.29671814406998	2.680193251453888	17
1	31	1	1	2	6.567183694426486	-4.749437014177975	18
1	32	1	2	1	3.146631791856573	1.5408804465869563	20
1	33	1	2	2	2.6145009630589278	2.2888902946627843	22
1	34	1	1	2	9.228115703862269	1.0040553536727241	23
1	35	1	1	1	3.446917848670205	-3.7771982323010356	24
1	36	1	2	1	6.210750507854754	-3.4958206280891724	26
1	37	1	1	2	7.454355485456018	2.2436496150380876	27
1	38	1	2	1	3.6087867193139394	-0.3681043472121388	29
1	39	1	1	2	13.38595582384175	0.3175092631340952	30
1	40	1	2	1	6.365234288032801	1.8639146333243906	32
1	41	1	1	2	5.565415526800499	-2.2080905946807805	33
1	42	1	1	1	4.952922958392265	-0.4439800287445017	34
1	43	1	1	1	6.487476553057532	4.563425475706852	35
1	44	1	2	1	5.7542298652032855	2.161388532163855	37
1	45	1	1	2	10.266986625888865	-3.7177066746867204	38
1	46	1	1	1	5.025800939723971	-0.6421011348506678	39
1	47	1	2	1	18.98005741929219	-3.8270280313732874	41
1	48	1	1	2	4.157560355411148	3.9956407201410133	42
1	49	1	1	1	8.281617434880028	1.656418159513608	43
1	50	1	2	1	5.361838352856267	3.928527895183521	45
1	51	1	2	2	18.783392678469863	2.0905520922482808	47
1	52	1	1	2	13.312212197425657	-2.8256487565424826	48
1	53	1	2	1	3.0302623153164836	-3.6250863620196205	50
1	54	1	2	2	11.76512069644997	-2.054567328988728	52
1	55	1	2	2	8.279385731431654	3.9443656315904505	54
1	56	1	1	2	9.112641893950343	-4.603817470352672	55
1	57	1	1	1	12.020221645870338	4.463617555182269	56
1	58	1	1	1	4.587747295430211	0.5901959580623517	57
1	59	1	1	1	13.013362046706737	1.7776022000166076	58
1	19	1	2	1	1.9128293445770344	3.785594564937245	60
2	20	1	1	1	2.1113741302641147	-4.315718029324316	1
2	21	1	2	1	3.0410264513943135	0.5169096804701878	3
2	22	1	2	2	5.910484441582492	1.0573270980134097	5
2	23	1	1	2	1.909418560345821	4.105619607775427	6
2	24	1	1	1	1.350994020131651	-1.348434583882654	7
2	25	1	1	1	1.7738298948613436	0.6641563129101113	8
2	26	1	2	1	2.6460960101247926	3.4993617825555745	10
2	27	1	2	2	3.285796626989688	3.563987748876441	12
2	28	1	2	2	7.751071625800812	4.736855949947056	14
2	29	1	2	2	5.065220833803089	1.5170423986114034	16
2	30	1	2	2	3.4770580335999033	0.06486007682256201	18
2	31	1	1	2	3.0978999631112587	-1.722166664418452	19
2	32	1	1	1	24.316525542580198	3.86653261602177	20
2	33	1	2	1	1.5388002358620199	-1.0348077040165848	22
2	34	1	2	2	4.002255157628313	-3.373676267179009	24
2	35	1	1	2	11.894695683985496	-3.62873812703411	25
2	36	1	1	1	7.409380807656394	-2.217721402967281	26
2	37	1	1	1	6.355784905022327	4.82136789977973	27
2	38	1	2	1	3.624672866755205	-0.5638056086979848	29
2	39	1	2	2	10.686201296517895	-2.5007889142495054	31
2	40	1	1	2	11.021755881697164	-2.462418756885978	32
2	41	1	1	1	6.1400894727939	-3.7955273939922196	33
2	42	1	1	1	18.614785746600127	-1.839460238338948	34
2	43	1	1	1	6.8212713660618025	-1.157534420117925	35
2	44	1	1	1	2.9322999902662112	4.441188943565253	36
2	45	1	2	1	2.7855030043711198	3.4707119512455193	38
2	46	1	1	2	7.073375903228764	-4.01893363077396	39
2	47	1	1	1	2.8847981025138054	3.5645961922628455	40
2	48	1	1	1	9.08702656398728	-0.5622868779800765	41
2	49	1	1	1	7.762550494671746	-1.3930180925254287	42
2	50	1	2	1	5.3526016138072485	-2.9421345704047974	44
2	51	1	1	2	18.10233976817365	3.1092651240548648	45
2	52	1	1	1	8.937756597985722	-3.9792063032701175	46
2	53	1	2	1	4.653066081273902	-4.532647258219072	48
2	54	1	2	2	10.31957833557402	2.38691723997732	50
2	55	1	1	2	27.187947016758145	-3.828612445564379	51
2	56	1	2	1	2.109848022462848	2.7667241774714952	53
2	57	1	2	2	20.66959022019143	-2.2217888681100395	55
2	58	1	2	2	17.541428661309183	-0.38707188601271536	57
2	59	1	1	2	10.548602295747493	1.7258652884545995	58
2	19	1	2	1	10.03433159258137	-3.0919645392737705	60
3	20	1	1	1	4.0233427446698595	3.4860600361301515	1
3	21	1	2	1	5.13526500174023	1.3975796709218198	3
3	22	1	1	2	6.225857886562832	0.03818339723699271	4
3	23	1	1	1	3.0523643591775333	2.737490204914865	5
3	24	1	1	1	4.272267692983228	0.7155383309321479	6
3	25	1	1	1	2.3772869707185627	0.2559574526676034	7
3	26	1	2	1	8.634018449073054	-0.20923772182248168	9
3	27	1	1	2	4.691716054551842	2.459768066720123	10
3	28	1	2	1	4.253633944725153	3.290041583224397	12
3	29	1	2	2	3.681484824979631	2.168272583857487	14
3	30	1	1	2	4.662837627189097	0.6303800946241118	15
3	31	1	2	1	4.028320123801903	-3.908204876131909	17
3	32	1	2	2	4.314851067429532	0.5653139318226668	19
3	33	1	2	2	12.890940709044674	-3.1247716706177386	21
3	34	1	2	2	11.779454338523934	-2.4275013962355962	23
3	35	1	2	2	3.426977878650967	4.274230480160746	25
3	36	1	1	2	8.784033333690086	2.110899884911168	26
3	37	1	1	1	3.6231851179288412	-0.938078026666882	27
3	38	1	1	1	1.3307897493224545	3.248129326742191	28
3	39	1	2	1	3.6496724236435143	3.3309369247874265	30
3	40	1	1	2	6.262423263136289	-2.231875097945095	31
3	41	1	1	1	9.622366834457658	2.812253407266743	32
3	42	1	1	1	4.660416975737973	-2.0552062515454517	33
3	43	1	2	1	5.40874251289388	-3.8997563756306275	35
3	44	1	1	2	10.15417968044072	-0.4715073318482821	36
3	45	1	2	1	4.185530321574219	-0.21817761279165016	38
3	46	1	2	2	3.6156426214538238	-1.1752858839035651	40
3	47	1	2	2	15.951422782771562	0.26138061080350106	42
3	48	1	2	2	4.3968087711626405	1.4378606835736907	44
3	49	1	2	2	4.6913467629620795	0.35016926990064423	46
3	50	1	1	2	2.9044142566165494	2.561536961889937	47
3	51	1	2	1	8.361521836517126	3.5584369443152504	49
3	52	1	2	2	9.683158402770824	0.16177314285005195	51
3	53	1	2	2	9.768433360034066	1.1428664417527141	53
3	54	1	2	2	4.484723913907686	-4.4669164843104365	55
3	55	1	2	2	23.72584406710313	3.5965278984121873	57
3	56	1	1	2	6.261894910024035	-2.800442233750915	58
3	57	1	1	1	2.2901285708402925	0.5260603002160895	59
3	58	1	2	1	3.591807758860889	0.4568046103295771	61
3	59	1	2	2	10.378592862883472	-2.9259396932196657	63
3	19	1	2	2	7.0259112096022225	-2.262759318364822	65
4	20	1	1	1	1.5323567104644564	-2.7061071502089185	1
4	21	1	1	1	1.31683436362324	-4.594882803251961	2
4	22	1	1	1	3.1880521455703072	-1.1148710017132513	3
4	23	1	1	1	1.3884642601545099	2.061745902516634	4
4	24	1	1	1	0.8174327202724063	-2.078223233180776	5
4	25	1	2	1	1.9495342054963252	4.629694279071474	7
4	26	1	1	2	1.6916680125830936	2.790199405086316	8
4	27	1	2	1	2.858828970491336	3.6948640714591523	10
4	28	1	2	2	5.781481459750386	3.641455576075341	12
4	29	1	2	2	20.381673602546307	0.34530080705543753	14
4	30	1	1	2	5.101829692910566	-3.6395016006410863	15
4	31	1	2	1	8.907530751779282	0.04349018672664684	17
4	32	1	1	2	3.212356236909358	-1.9884772535208595	18
4	33	1	2	1	8.708636986782349	2.4434701185068164	20
4	34	1	2	2	3.366224116976375	-0.41915151673670437	22
4	35	1	1	2	8.143834051988003	-3.54868264099939	23
4	36	1	2	1	8.358276478896647	1.848724681272735	25
4	37	1	2	2	8.374453736795962	-0.08081476788484476	27
4	38	1	1	2	4.531633405405166	2.4196161129326033	28
4	39	1	2	1	5.596601440204551	1.6850964484694053	30
4	40	1	1	2	4.143952753490312	-2.801250436446965	31
4	41	1	1	1	11.670576449176522	2.6886880819460064	32
4	42	1	1	1	7.092265241923703	-4.871032009957981	33
4	43	1	2	1	8.707903910776448	1.659865944114884	35
4	44	1	1	2	4.975103704710033	2.5759746828897363	36
4	45	1	1	1	23.500978037924625	-4.736131075052077	37
4	46	1	1	1	11.78064619626063	-1.1710032297091622	38
4	47	1	1	1	4.426308624828065	-2.858477513712847	39
4	48	1	2	1	6.478466873136968	4.772872924663938	41
4	49	1	2	2	2.58279692078559	-1.8851659600340698	43
4	50	1	1	2	11.537256876976995	-0.8015699057992887	44
4	51	1	1	1	1.905571072855429	3.0469746905486232	45
4	52	1	1	1	8.034294391382087	-0.6080207959321022	46
4	53	1	1	1	5.1598903490482355	4.961535367186535	47
4	54	1	1	1	4.02944747789513	4.544181863639842	48
4	55	1	2	1	12.157702173067133	-3.774904371285863	50
4	56	1	1	2	14.331840948825636	2.4973046033324824	51
4	57	1	1	1	3.3898430027922375	-0.3295680940020773	52
4	58	1	2	1	18.224907167309485	-2.510636649643314	54
4	59	1	2	2	9.030419771376891	-0.8807027741820583	56
4	19	1	2	2	19.088692759215093	-3.9757009565986623	58
5	20	1	1	0	1.196924515964014	-0.6166029158239938	1
5	21	1	1	1	2.438581584506997	4.51120777261276	2
5	22	1	2	1	2.055319166214361	-3.6457704742357633	4
5	23	1	1	2	12.69915800688006	0.6355770122146946	5
5	24	1	2	1	1.6857060103014099	1.2412752255542747	7
5	25	1	1	2	3.807185308162249	0.5978495943568412	8
5	26	1	1	1	13.079711090404619	-4.957681824496696	9
5	27	1	2	1	2.751674330967328	0.04688016897960612	11
5	28	1	1	2	4.666204572118078	-4.844696989480084	12
5	29	1	1	1	6.476410725260099	3.350832524391583	13
5	30	1	1	1	1.72542844637888	0.6233118432738571	14
5	31	1	1	1	6.104320789641185	-3.8833570778348503	15
5	32	1	1	1	3.144676974393894	2.674246169115082	16
5	33	1	1	1	2.4501615085290624	-2.6542402656668673	17
5	34	1	2	1	3.3816437391042893	-0.7952425856476442	19
5	35	1	2	2	4.038773280211279	-4.3626679736267615	21
5	36	1	1	2	2.384958103707404	-4.593754811758286	22
5	37	1	2	1	8.424582255136734	1.6504554358111445	24
5	38	1	1	2	8.751005940994403	3.6554453288614397	25
5	39	1	1	1	6.5847661136605975	-2.9086542848677754	26
5	40	1	2	1	14.980130848529301	-2.748679364236173	28
5	41	1	2	2	8.094808291324842	3.8666680968846006	30
5	42	1	2	2	4.578258785003655	-4.143841844363429	32
5	43	1	1	2	9.000176842193376	-1.0560589531177245	33
5	44	1	1	1	4.185840080674051	3.9658094543667843	34
5	45	1	2	1	8.90357582453365	-0.6668373782792525	36
5	46	1	2	2	17.443650816577147	0.9416799191155363	38
5	47	1	2	2	5.594963211655852	-3.6208942363438856	40
5	48	1	2	2	3.005680461522605	-3.5401438317057976	42
